ResponseId,LanguageWantToWorkWith
12456,PowerShell
12456,Python
12456,SQL
12458,JavaScript
12459,C#
12459,Go
12459,Java
12460,C#
12460,SQL
12461,HTML/CSS
12461,Java
12461,Kotlin
12461,SQL
12462,Kotlin
12463,Bash/Shell (all shells)
12463,Go
12463,HTML/CSS
12463,JavaScript
12464,Bash/Shell (all shells)
12464,C#
12464,F#
12464,HTML/CSS
12464,JavaScript
12464,SQL
12464,Swift
12464,TypeScript
12465,C++
12465,Go
12465,Python
12465,SQL
12466,Bash/Shell (all shells)
12466,Python
12466,Rust
12467,Ada
12468,Bash/Shell (all shells)
12468,C
12468,C++
12468,Python
12468,Rust
12469,C++
12469,Julia
12469,Python
12469,Rust
12471,HTML/CSS
12471,Java
12471,Kotlin
12471,TypeScript
12472,JavaScript
12472,TypeScript
12473,Bash/Shell (all shells)
12473,Groovy
12473,Haskell
12473,HTML/CSS
12473,Java
12473,JavaScript
12473,Kotlin
12473,Python
12473,Rust
12473,Scala
12474,HTML/CSS
12474,TypeScript
12475,C
12475,Rust
12476,C++
12476,Python
12476,Rust
12476,SQL
12477,Go
12477,Python
12477,Rust
12477,SQL
12477,Swift
12478,C#
12478,C++
12478,HTML/CSS
12478,JavaScript
12478,SQL
12479,HTML/CSS
12479,JavaScript
12479,Python
12479,SQL
12479,TypeScript
12480,Bash/Shell (all shells)
12480,Kotlin
12480,Python
12481,Bash/Shell (all shells)
12481,C#
12481,C++
12481,Go
12481,Java
12481,JavaScript
12481,Python
12481,Rust
12481,Solidity
12481,SQL
12481,TypeScript
12481,Visual Basic (.Net)
12482,HTML/CSS
12482,JavaScript
12482,PHP
12483,Assembly
12483,Bash/Shell (all shells)
12483,HTML/CSS
12483,JavaScript
12483,Python
12483,TypeScript
12484,C++
12484,HTML/CSS
12484,JavaScript
12484,Python
12484,TypeScript
12485,JavaScript
12485,Python
12485,TypeScript
12486,Elixir
12486,Python
12486,Rust
12486,TypeScript
12487,HTML/CSS
12487,Java
12487,JavaScript
12488,HTML/CSS
12488,JavaScript
12488,PHP
12488,SQL
12489,Bash/Shell (all shells)
12489,C#
12489,C++
12489,Clojure
12489,Elixir
12489,Haskell
12489,Java
12489,JavaScript
12489,Lisp
12489,Prolog
12489,Python
12489,Rust
12489,Scala
12489,SQL
12489,TypeScript
12490,Go
12490,Python
12490,SQL
12490,TypeScript
12491,Haskell
12491,Ruby
12491,Rust
12491,SQL
12492,Bash/Shell (all shells)
12492,HTML/CSS
12492,JavaScript
12492,PowerShell
12492,Python
12492,VBA
12493,Bash/Shell (all shells)
12493,HTML/CSS
12493,JavaScript
12493,PHP
12493,Python
12493,SQL
12494,Bash/Shell (all shells)
12494,Lua
12494,Nim
12495,Java
12495,JavaScript
12495,Python
12496,JavaScript
12496,Python
12496,R
12498,Go
12499,Go
12499,Swift
12500,Bash/Shell (all shells)
12500,C#
12500,Go
12500,HTML/CSS
12500,Java
12500,JavaScript
12500,Kotlin
12500,Python
12501,Dart
12501,Go
12501,HTML/CSS
12501,Java
12501,JavaScript
12501,Kotlin
12501,MATLAB
12501,MicroPython
12501,Python
12501,R
12501,Rust
12501,SQL
12501,Swift
12502,C
12502,C++
12502,Python
12503,C#
12503,HTML/CSS
12503,JavaScript
12503,PowerShell
12503,SQL
12503,TypeScript
12505,Go
12505,HTML/CSS
12505,JavaScript
12505,Python
12505,SQL
12506,C
12506,C++
12506,HTML/CSS
12506,JavaScript
12506,TypeScript
12507,Bash/Shell (all shells)
12507,C++
12507,Go
12507,HTML/CSS
12507,JavaScript
12507,Python
12507,SQL
12507,TypeScript
12507,Zig
12508,C#
12508,Go
12508,Kotlin
12508,Rust
12508,TypeScript
12509,Kotlin
12509,Lua
12511,Bash/Shell (all shells)
12511,C
12511,C++
12511,Java
12511,Python
12511,R
12511,Swift
12512,Assembly
12514,HTML/CSS
12514,Java
12514,JavaScript
12514,Python
12517,HTML/CSS
12517,JavaScript
12517,PHP
12517,Python
12517,Swift
12517,TypeScript
12518,Go
12518,JavaScript
12518,Python
12518,Rust
12519,Clojure
12519,Java
12519,JavaScript
12519,Kotlin
12519,SQL
12519,TypeScript
12521,JavaScript
12522,C
12522,C++
12522,Go
12522,HTML/CSS
12522,JavaScript
12522,MicroPython
12522,PowerShell
12522,Python
12522,Rust
12522,SQL
12522,TypeScript
12522,Zig
12523,Bash/Shell (all shells)
12523,C#
12523,Go
12523,HTML/CSS
12523,JavaScript
12523,Kotlin
12523,Rust
12523,SQL
12523,TypeScript
12524,Python
12524,TypeScript
12526,C
12526,Crystal
12526,Dart
12526,Elixir
12526,Go
12526,HTML/CSS
12526,JavaScript
12526,Kotlin
12526,SQL
12526,TypeScript
12526,Zig
12527,Go
12527,HTML/CSS
12527,Java
12527,JavaScript
12527,Kotlin
12527,TypeScript
12528,C#
12528,HTML/CSS
12528,JavaScript
12528,PowerShell
12528,SQL
12529,Bash/Shell (all shells)
12529,Java
12530,HTML/CSS
12530,Rust
12530,SQL
12531,HTML/CSS
12531,Java
12531,JavaScript
12531,PHP
12531,TypeScript
12533,HTML/CSS
12533,Java
12533,SQL
12534,Delphi
12534,JavaScript
12534,SQL
12536,Java
12536,Objective-C
12536,PHP
12537,Java
12537,Rust
12537,SQL
12538,Haskell
12538,Python
12538,Rust
12540,Go
12540,Java
12540,JavaScript
12540,Python
12540,TypeScript
12541,C#
12541,PowerShell
12541,SQL
12541,TypeScript
12542,C++
12542,HTML/CSS
12542,Java
12542,JavaScript
12542,Python
12542,TypeScript
12543,HTML/CSS
12543,JavaScript
12543,Kotlin
12543,PHP
12544,C++
12544,PowerShell
12545,C#
12545,F#
12546,Dart
12546,Go
12546,HTML/CSS
12546,SQL
12546,TypeScript
12547,Bash/Shell (all shells)
12547,C#
12547,JavaScript
12547,Lua
12547,SQL
12547,Swift
12547,TypeScript
12547,Zig
12548,Go
12548,JavaScript
12548,TypeScript
12549,Bash/Shell (all shells)
12549,HTML/CSS
12549,JavaScript
12549,PHP
12549,PowerShell
12549,SQL
12549,TypeScript
12550,Bash/Shell (all shells)
12550,C
12550,C++
12550,Go
12550,HTML/CSS
12550,Java
12550,JavaScript
12550,PHP
12550,PowerShell
12550,Python
12550,Ruby
12550,SQL
12550,TypeScript
12551,C#
12551,SQL
12552,C++
12552,Fortran
12552,HTML/CSS
12552,JavaScript
12552,MATLAB
12552,Python
12552,R
12552,Rust
12553,TypeScript
12554,Bash/Shell (all shells)
12554,Groovy
12554,Python
12554,SQL
12556,Bash/Shell (all shells)
12556,C
12556,C#
12556,C++
12557,Bash/Shell (all shells)
12557,HTML/CSS
12557,JavaScript
12557,Python
12557,SQL
12558,Bash/Shell (all shells)
12558,Go
12558,HTML/CSS
12558,JavaScript
12558,PowerShell
12558,Python
12558,SQL
12558,TypeScript
12560,Java
12560,JavaScript
12560,Kotlin
12560,SQL
12560,Swift
12561,Go
12561,HTML/CSS
12561,Java
12561,JavaScript
12561,Kotlin
12561,PHP
12561,Python
12561,SQL
12561,TypeScript
12562,C#
12563,Dart
12564,C#
12564,GDScript
12564,HTML/CSS
12564,JavaScript
12564,SQL
12565,Bash/Shell (all shells)
12565,Haskell
12565,HTML/CSS
12565,JavaScript
12565,Kotlin
12565,Rust
12565,TypeScript
12566,C#
12567,Bash/Shell (all shells)
12567,C#
12567,C++
12568,C
12568,C#
12568,HTML/CSS
12568,JavaScript
12568,PHP
12568,Python
12568,SQL
12568,TypeScript
12569,HTML/CSS
12569,Java
12569,JavaScript
12569,Python
12569,R
12569,SQL
12569,TypeScript
12571,C#
12571,C++
12571,SQL
12572,Erlang
12572,Go
12572,Haskell
12572,Objective-C
12572,Scala
12572,Swift
12573,C#
12574,Bash/Shell (all shells)
12574,Go
12574,Java
12575,Go
12575,HTML/CSS
12575,Java
12575,JavaScript
12575,PHP
12575,PowerShell
12575,Rust
12575,Solidity
12575,SQL
12575,TypeScript
12576,PHP
12576,SQL
12577,HTML/CSS
12577,Java
12577,JavaScript
12577,SQL
12577,TypeScript
12578,Go
12579,Bash/Shell (all shells)
12579,C
12579,C++
12579,Go
12579,Python
12579,SQL
12580,Bash/Shell (all shells)
12580,Go
12580,HTML/CSS
12580,Python
12580,SQL
12581,Lisp
12582,JavaScript
12582,Python
12582,R
12582,SQL
12583,HTML/CSS
12583,JavaScript
12584,Elixir
12584,HTML/CSS
12584,JavaScript
12584,Ruby
12585,GDScript
12585,HTML/CSS
12585,JavaScript
12586,Bash/Shell (all shells)
12586,C++
12586,Python
12586,Rust
12586,SQL
12587,Ada
12587,HTML/CSS
12587,Python
12587,R
12587,Ruby
12587,SQL
12588,JavaScript
12588,Rust
12588,TypeScript
12589,C#
12589,C++
12589,SQL
12590,Python
12590,Swift
12591,Bash/Shell (all shells)
12591,Java
12591,JavaScript
12591,Python
12591,TypeScript
12592,Dart
12592,HTML/CSS
12592,Java
12592,JavaScript
12592,Kotlin
12592,Python
12592,Rust
12592,TypeScript
12593,Java
12594,Elixir
12594,HTML/CSS
12594,PHP
12594,SQL
12595,C#
12595,HTML/CSS
12596,Python
12597,C#
12597,Delphi
12597,HTML/CSS
12597,Python
12597,SQL
12598,PHP
12598,Python
12598,R
12598,SQL
12599,Bash/Shell (all shells)
12599,HTML/CSS
12599,JavaScript
12599,Zig
12600,Java
12600,Kotlin
12600,SQL
12601,Rust
12602,Java
12602,Lua
12602,SQL
12602,TypeScript
12603,Elixir
12603,Rust
12604,Bash/Shell (all shells)
12604,C
12604,Python
12606,Dart
12606,HTML/CSS
12606,JavaScript
12606,TypeScript
12607,Java
12608,Assembly
12608,Bash/Shell (all shells)
12608,C
12608,C++
12608,Dart
12608,Fortran
12608,Go
12608,Java
12608,JavaScript
12608,Julia
12608,Kotlin
12608,Python
12608,R
12608,Rust
12608,TypeScript
12608,Zig
12609,C#
12609,C++
12609,Go
12609,HTML/CSS
12609,Java
12609,JavaScript
12609,PHP
12609,PowerShell
12609,SQL
12610,Python
12611,HTML/CSS
12611,JavaScript
12611,TypeScript
12612,Dart
12612,Java
12612,Kotlin
12612,Swift
12613,GDScript
12613,Go
12613,Python
12613,SQL
12614,Haskell
12614,OCaml
12614,Rust
12615,C++
12615,HTML/CSS
12615,JavaScript
12615,Python
12615,TypeScript
12617,Bash/Shell (all shells)
12617,HTML/CSS
12617,JavaScript
12617,Kotlin
12617,PHP
12617,Python
12617,SQL
12617,TypeScript
12618,Rust
12618,SQL
12618,TypeScript
12619,Objective-C
12619,Swift
12620,Bash/Shell (all shells)
12620,C#
12620,HTML/CSS
12620,JavaScript
12620,PowerShell
12620,SQL
12620,TypeScript
12621,Go
12621,JavaScript
12622,Go
12622,PowerShell
12622,Python
12622,Rust
12622,Scala
12622,SQL
12623,Bash/Shell (all shells)
12623,HTML/CSS
12623,JavaScript
12623,TypeScript
12624,C#
12624,JavaScript
12624,SQL
12624,TypeScript
12625,Bash/Shell (all shells)
12625,C
12625,C++
12625,Dart
12625,Go
12625,HTML/CSS
12625,Java
12625,JavaScript
12625,MATLAB
12625,Python
12626,Bash/Shell (all shells)
12626,Dart
12626,HTML/CSS
12626,JavaScript
12626,Rust
12627,JavaScript
12627,Rust
12627,TypeScript
12627,Zig
12628,C#
12628,HTML/CSS
12628,JavaScript
12628,TypeScript
12629,Bash/Shell (all shells)
12629,C++
12629,Go
12629,Lua
12629,Python
12629,Rust
12629,TypeScript
12630,C
12630,C++
12630,MicroPython
12632,Go
12633,Python
12633,R
12633,SQL
12634,C
12634,C++
12634,JavaScript
12634,PHP
12634,Python
12634,Rust
12634,SQL
12635,HTML/CSS
12635,Java
12635,JavaScript
12637,C#
12638,Go
12638,Swift
12639,Dart
12639,HTML/CSS
12639,Java
12639,JavaScript
12639,Swift
12639,TypeScript
12640,Bash/Shell (all shells)
12640,C++
12640,Go
12640,JavaScript
12640,Python
12640,Rust
12640,SQL
12641,Ruby
12641,Scala
12642,C++
12642,Java
12642,JavaScript
12642,Python
12643,Bash/Shell (all shells)
12643,Go
12643,HTML/CSS
12643,JavaScript
12643,Kotlin
12643,PHP
12643,Python
12643,Rust
12643,SQL
12643,TypeScript
12645,R
12646,C#
12646,Elixir
12646,Go
12646,JavaScript
12647,Dart
12647,Go
12647,HTML/CSS
12647,Java
12647,JavaScript
12647,Kotlin
12647,PHP
12647,Python
12647,SQL
12647,Swift
12647,TypeScript
12648,C#
12648,C++
12648,Clojure
12648,GDScript
12648,Java
12648,Kotlin
12649,C
12649,C++
12649,Dart
12649,Java
12649,Objective-C
12649,Swift
12650,Go
12650,HTML/CSS
12650,JavaScript
12650,TypeScript
12651,Bash/Shell (all shells)
12651,C
12651,C#
12651,C++
12651,GDScript
12651,Go
12651,HTML/CSS
12651,JavaScript
12651,Kotlin
12651,Lua
12651,Rust
12651,SQL
12651,Swift
12651,TypeScript
12652,HTML/CSS
12652,Java
12652,JavaScript
12652,PowerShell
12652,SQL
12652,TypeScript
12653,C#
12653,PHP
12653,PowerShell
12653,SQL
12653,VBA
12654,Rust
12654,Swift
12655,C++
12655,Python
12655,Rust
12656,JavaScript
12656,Python
12656,Rust
12656,TypeScript
12658,Bash/Shell (all shells)
12658,Go
12658,HTML/CSS
12658,Java
12658,JavaScript
12658,PowerShell
12658,Python
12658,R
12658,Rust
12658,SQL
12658,TypeScript
12659,C
12659,C++
12659,Rust
12659,Swift
12660,HTML/CSS
12660,JavaScript
12660,TypeScript
12661,HTML/CSS
12661,JavaScript
12661,Rust
12661,TypeScript
12662,Bash/Shell (all shells)
12662,C#
12662,Go
12662,Lua
12662,PowerShell
12662,Rust
12662,SQL
12663,Java
12663,Python
12664,Java
12664,JavaScript
12664,Python
12664,TypeScript
12665,Dart
12665,Elixir
12666,C#
12666,SQL
12667,C
12667,C#
12667,C++
12667,Python
12668,Bash/Shell (all shells)
12668,Elixir
12668,Erlang
12668,OCaml
12668,Rust
12669,Elixir
12670,Dart
12670,Go
12670,Swift
12671,Elixir
12671,JavaScript
12671,TypeScript
12672,Assembly
12672,C
12672,C#
12672,Haskell
12672,Python
12673,Elixir
12673,Java
12673,Kotlin
12674,Elixir
12675,Python
12676,HTML/CSS
12676,JavaScript
12677,Bash/Shell (all shells)
12677,C#
12677,HTML/CSS
12677,JavaScript
12677,SQL
12677,TypeScript
12678,Dart
12679,HTML/CSS
12679,JavaScript
12679,PHP
12679,SQL
12679,TypeScript
12680,C++
12680,Python
12680,Rust
12681,C#
12681,PowerShell
12682,C++
12682,HTML/CSS
12683,C
12683,Elixir
12683,Haskell
12683,HTML/CSS
12683,Lisp
12683,Lua
12683,Python
12683,Rust
12683,SQL
12684,Assembly
12684,C
12684,C++
12684,JavaScript
12684,MATLAB
12684,Python
12685,Go
12685,Python
12685,Rust
12685,SQL
12686,C++
12686,HTML/CSS
12686,JavaScript
12687,Assembly
12687,Bash/Shell (all shells)
12687,C#
12687,HTML/CSS
12687,JavaScript
12687,SQL
12689,C
12689,C++
12689,Go
12691,C#
12691,JavaScript
12691,Python
12692,Bash/Shell (all shells)
12692,C++
12692,Java
12692,JavaScript
12692,Kotlin
12692,PowerShell
12692,Python
12692,TypeScript
12693,C
12693,C++
12693,JavaScript
12693,Kotlin
12693,Python
12693,Swift
12693,TypeScript
12694,Bash/Shell (all shells)
12694,C#
12694,Erlang
12694,F#
12694,HTML/CSS
12694,JavaScript
12694,Kotlin
12694,PowerShell
12694,Python
12694,R
12694,Rust
12694,SQL
12694,Zephyr
12694,Zig
12695,Apex
12695,Clojure
12695,Crystal
12695,Dart
12695,Delphi
12695,Elixir
12695,F#
12695,Fortran
12695,Groovy
12695,Julia
12695,Lisp
12695,Lua
12695,Nim
12695,Ruby
12695,Rust
12695,Scala
12695,Solidity
12695,Zephyr
12695,Zig
12696,Bash/Shell (all shells)
12696,C++
12696,HTML/CSS
12696,JavaScript
12696,Rust
12697,Haskell
12697,Java
12697,Julia
12697,Rust
12697,SQL
12698,JavaScript
12698,Python
12698,Swift
12698,TypeScript
12699,Assembly
12699,Bash/Shell (all shells)
12699,C
12699,C#
12699,C++
12699,F#
12699,Java
12699,Python
12700,HTML/CSS
12700,JavaScript
12700,PHP
12700,Python
12700,SQL
12700,TypeScript
12701,Elixir
12701,Erlang
12701,Haskell
12701,Swift
12701,Zig
12702,Assembly
12702,C
12702,Elixir
12702,Go
12702,Haskell
12702,Kotlin
12702,Ruby
12702,Rust
12702,SQL
12702,TypeScript
12702,Zig
12703,Elixir
12703,Erlang
12703,F#
12703,Haskell
12704,C#
12704,F#
12704,Go
12705,C
12705,C#
12705,C++
12705,Python
12705,Rust
12705,Swift
12705,TypeScript
12706,JavaScript
12707,Lua
12707,Ruby
12708,Go
12708,Java
12708,Kotlin
12708,Rust
12708,TypeScript
12708,Zig
12709,HTML/CSS
12709,JavaScript
12709,Julia
12709,MATLAB
12709,Python
12709,R
12709,SQL
12709,VBA
12710,Go
12711,Go
12711,Rust
12711,SQL
12712,C#
12712,JavaScript
12712,SQL
12712,TypeScript
12713,Go
12714,JavaScript
12715,Bash/Shell (all shells)
12715,C++
12716,C#
12716,SQL
12717,Assembly
12717,Bash/Shell (all shells)
12717,Elixir
12717,Erlang
12717,Fortran
12717,GDScript
12717,Haskell
12717,HTML/CSS
12717,JavaScript
12717,Lisp
12717,Lua
12717,Nim
12717,Rust
12717,SQL
12717,TypeScript
12718,Bash/Shell (all shells)
12718,C
12718,C#
12718,C++
12718,Java
12718,Kotlin
12718,Objective-C
12718,Python
12718,Rust
12718,Swift
12719,Elixir
12719,Erlang
12719,Rust
12719,Zig
12720,HTML/CSS
12720,JavaScript
12720,PHP
12720,SQL
12720,TypeScript
12721,Elixir
12721,HTML/CSS
12721,Python
12721,Swift
12722,Bash/Shell (all shells)
12722,C
12722,C#
12722,Go
12722,Python
12722,Rust
12723,Bash/Shell (all shells)
12723,C
12723,C++
12723,Go
12723,Java
12723,JavaScript
12723,SQL
12723,TypeScript
12724,Ada
12724,Apex
12724,Go
12724,Solidity
12724,TypeScript
12724,Zig
12725,Go
12725,PHP
12725,SQL
12726,Bash/Shell (all shells)
12726,Java
12727,Go
12727,Python
12727,Rust
12728,HTML/CSS
12728,JavaScript
12728,PHP
12728,SQL
12728,TypeScript
12729,HTML/CSS
12729,Java
12729,JavaScript
12729,Kotlin
12729,Python
12729,SQL
12729,TypeScript
12730,JavaScript
12730,Kotlin
12730,PowerShell
12730,TypeScript
12731,Ada
12731,Apex
12731,C#
12731,C++
12731,HTML/CSS
12731,JavaScript
12731,Python
12732,Bash/Shell (all shells)
12732,C#
12732,HTML/CSS
12732,Java
12732,JavaScript
12732,Python
12732,Rust
12732,SQL
12732,TypeScript
12733,C#
12733,Elixir
12733,F#
12733,GDScript
12733,HTML/CSS
12733,PHP
12733,PowerShell
12733,Python
12733,Rust
12733,TypeScript
12733,Zig
12734,Go
12734,Rust
12735,Python
12735,Visual Basic (.Net)
12736,Bash/Shell (all shells)
12736,C
12736,Go
12736,Java
12736,Python
12736,Rust
12736,SQL
12737,Python
12737,SQL
12739,Bash/Shell (all shells)
12739,Haskell
12739,HTML/CSS
12739,Java
12739,JavaScript
12739,Rust
12739,TypeScript
12740,Bash/Shell (all shells)
12740,Go
12740,Lua
12740,Python
12740,Rust
12740,SQL
12740,Zig
12741,Bash/Shell (all shells)
12741,C
12741,C++
12741,HTML/CSS
12741,Java
12741,JavaScript
12741,PHP
12741,PowerShell
12741,Python
12741,SQL
12741,TypeScript
12742,C++
12742,Java
12742,JavaScript
12742,Kotlin
12742,MicroPython
12742,Python
12742,TypeScript
12744,HTML/CSS
12744,JavaScript
12745,C#
12745,SQL
12746,C#
12746,SQL
12747,C++
12747,Lua
12747,Rust
12748,JavaScript
12749,Ada
12749,Bash/Shell (all shells)
12749,C
12749,Erlang
12749,Lua
12749,Rust
12749,SQL
12750,C
12750,C++
12750,Go
12750,Python
12750,Rust
12751,Kotlin
12751,Python
12751,Swift
12752,Bash/Shell (all shells)
12752,HTML/CSS
12752,Java
12752,JavaScript
12752,SQL
12753,Kotlin
12753,Python
12755,Java
12755,Python
12755,SQL
12756,Bash/Shell (all shells)
12756,C#
12756,C++
12756,Dart
12756,HTML/CSS
12756,PHP
12756,TypeScript
12757,Dart
12757,GDScript
12757,HTML/CSS
12757,JavaScript
12757,Python
12758,Kotlin
12759,Dart
12759,HTML/CSS
12759,Java
12759,JavaScript
12759,PHP
12759,Python
12759,R
12759,SQL
12759,Swift
12759,TypeScript
12760,C#
12760,HTML/CSS
12760,PowerShell
12760,Python
12760,SQL
12760,TypeScript
12761,Go
12761,HTML/CSS
12761,Lua
12761,TypeScript
12762,Go
12762,JavaScript
12762,Python
12762,SQL
12762,TypeScript
12762,Zig
12763,HTML/CSS
12763,JavaScript
12763,PHP
12763,Python
12763,SQL
12763,Visual Basic (.Net)
12764,Swift
12765,Bash/Shell (all shells)
12765,Java
12765,Kotlin
12765,SQL
12766,Bash/Shell (all shells)
12766,Go
12766,HTML/CSS
12766,JavaScript
12766,Python
12766,R
12766,Rust
12766,Scala
12766,TypeScript
12767,C++
12768,JavaScript
12768,SQL
12768,TypeScript
12769,C#
12769,SQL
12770,JavaScript
12770,SQL
12770,TypeScript
12771,Go
12771,Ruby
12771,Rust
12771,SQL
12771,TypeScript
12773,Bash/Shell (all shells)
12773,C
12773,C++
12773,HTML/CSS
12773,JavaScript
12773,Rust
12774,C#
12774,C++
12774,Dart
12774,Go
12774,JavaScript
12774,Lisp
12774,Python
12774,Ruby
12774,Rust
12774,SQL
12774,TypeScript
12775,Go
12775,Kotlin
12775,Rust
12776,C#
12776,Kotlin
12776,Python
12777,Bash/Shell (all shells)
12777,HTML/CSS
